NDVI,NIR,RED,VH,VV,Villl_name,Stage,Date,District
0.378723617,0.224492177,0.104034925,-18.68872061,-11.11743531,DHAKDI,S_4,2024-02-20,MANDSAUR
0.410299804,0.227161967,0.096242963,-18.98113949,-11.32025074,SUJANPURA,S_4,2024-02-20,MANDSAUR
0.42852715,0.242338296,0.098997082,-17.57625027,-10.60871085,BARDAL,S_4,2024-02-20,MANDSAUR
0.379725113,0.174231883,0.077407599,-18.94524342,-11.61647267,MUNDLI,S_4,2024-02-20,MANDSAUR
0.406288219,0.184746498,0.077025819,-18.7974697,-11.40581144,KHERKHEDA,S_4,2024-02-20,MANDSAUR
0.383044197,0.187566182,0.083405734,-19.14725289,-11.43169778,PAHEDA,S_4,2024-02-20,MANDSAUR
0.413262596,0.201405652,0.083083541,-18.9055883,-11.30554723,RUPI,S_4,2024-02-20,MANDSAUR
0.358431323,0.214849313,0.103092474,-18.57817867,-10.97843689,SOKDI,S_4,2024-02-20,MANDSAUR
0.405576918,0.19372814,0.079372437,-19.25767675,-11.77094796,PAMAKHEDA,S_4,2024-02-20,MANDSAUR
0.399661688,0.212107318,0.089879943,-18.88729381,-11.5004323,JHARDA,S_4,2024-02-20,MANDSAUR
0.418111122,0.210897939,0.08479738,-18.62206414,-10.92640871,HARMALA,S_4,2024-02-20,MANDSAUR
0.431742932,0.195151063,0.076500616,-18.88114773,-11.51206144,KACHNARA,S_4,2024-02-20,MANDSAUR
0.382844849,0.211478886,0.095617818,-18.26784377,-10.95886643,KHATYAKHEDI,S_4,2024-02-20,MANDSAUR
0.382370044,0.189212247,0.084455205,-18.82427244,-11.26108658,LIMBAWAS,S_4,2024-02-20,MANDSAUR
0.397009268,0.176616772,0.075381494,-18.50363696,-10.89921896,BADPUR,S_4,2024-02-20,MANDSAUR
0.360849988,0.191171226,0.089449765,-18.83275393,-11.07600126,BANSKHEDI,S_4,2024-02-20,MANDSAUR
0.400771849,0.188838563,0.080035146,-18.92071603,-11.30822016,CHITAKHEDI,S_4,2024-02-20,MANDSAUR
0.388225142,0.200234423,0.087398004,-18.83431291,-11.19884175,LUNAHEDA,S_4,2024-02-20,MANDSAUR
0.405346062,0.210666548,0.086435414,-18.18743712,-11.1217684,TIDWAS,S_4,2024-02-20,MANDSAUR
0.424606415,0.195381089,0.077725106,-17.88848843,-10.78965671,PIPALKHEDI,S_4,2024-02-20,MANDSAUR
0.054174859,0.114131995,0.076771379,-25.54501301,-18.07710389,KHEJDI,S_4,2024-02-20,MANDSAUR
0.458764514,0.224522316,0.08066827,-18.25249114,-11.20155723,KHUNTI,S_4,2024-02-20,MANDSAUR
0.412508341,0.244803129,0.096778674,-18.60091421,-11.77028816,KOYLA,S_4,2024-02-20,MANDSAUR
0.457598312,0.210327523,0.077906149,-17.89268895,-10.82971901,KHEDAKOYLA,S_4,2024-02-20,
0.444289177,0.193840571,0.073292904,-17.98649435,-10.82849994,SUDWAS,S_4,2024-02-20,MANDSAUR
0.393282838,0.242691564,0.103733537,-18.5572748,-11.47516921,AABAKHEDI,S_4,2024-02-20,MANDSAUR
0.385066247,0.220072855,0.096026472,-18.73339155,-11.19522349,GOPALPURA,S_4,2024-02-20,MANDSAUR
0.441932805,0.199179424,0.076131739,-18.89826995,-11.5995044,CHANDANKHEDA,S_4,2024-02-20,MANDSAUR
0.38509147,0.185971651,0.081557327,-19.17053468,-11.48727802,HARSOL,S_4,2024-02-20,MANDSAUR
0.329495285,0.200785012,0.100686428,-18.59099815,-11.13632388,KHEJDI,S_4,2024-02-20,MANDSAUR
0.371270085,0.192530786,0.088668637,-18.72447101,-11.15072285,PIRGURADIYA,S_4,2024-02-20,MANDSAUR
0.369192458,0.213591591,0.09876521,-18.48799837,-11.16235105,BHILKHEDI,S_4,2024-02-20,MANDSAUR
0.364788962,0.198345786,0.09183019,-18.39327724,-10.99203672,RUPAREL,S_4,2024-02-20,MANDSAUR
0.394417615,0.220755843,0.091502617,-18.20745123,-11.47281447,CHHAYAN,S_4,2024-02-20,MANDSAUR
0.404250148,0.216533488,0.091917851,-18.85133167,-11.24457851,THADOD,S_4,2024-02-20,MANDSAUR
0.392200933,0.216839711,0.096026787,-18.4163511,-11.13466358,BOTALGANJ,S_4,2024-02-20,MANDSAUR
0.415396242,0.187973127,0.076701388,-18.59026377,-11.21045833,HARIPURA,S_4,2024-02-20,MANDSAUR
0.430113904,0.196628144,0.077484264,-18.25489672,-11.02106356,BANSKHEDI,S_4,2024-02-20,MANDSAUR
0.337915223,0.169564405,0.072284256,-19.7369405,-12.21810059,MINDLAKHEDA,S_4,2024-02-20,MANDSAUR
0.401387726,0.198074811,0.08440465,-18.70745323,-11.29343531,BADRI,S_4,2024-02-20,MANDSAUR
0.356291778,0.211145535,0.10153866,-18.36908333,-10.73895359,JALODIYA,S_4,2024-02-20,MANDSAUR
0.377467524,0.1906325,0.085705355,-19.12172249,-11.41760897,CHANGERI,S_4,2024-02-20,MANDSAUR
0.422883614,0.204488452,0.082255334,-18.00005973,-10.59791419,KHERKHEDA,S_4,2024-02-20,MANDSAUR
0.205408116,0.157894289,0.076822812,-21.93961739,-14.41963094,GOPALPURA,S_4,2024-02-20,MANDSAUR
0.467362862,0.203460416,0.07429116,-18.15296146,-10.60173212,HARIPURA,S_4,2024-02-20,MANDSAUR
0.567558701,0.238196706,0.067221908,-16.78760652,-9.942362829,BORKHEDI,S_4,2024-02-20,MANDSAUR
0.449221993,0.216392945,0.081735152,-18.26574367,-10.96284355,RANAYARA,S_4,2024-02-20,MANDSAUR
0.008365184,0.0899342,0.065802857,-26.80833658,-18.83678544,BHILKHEDI,S_4,2024-02-20,MANDSAUR
0.386121243,0.213906058,0.093667271,-17.9062167,-10.75820779,GOPALPURA,S_4,2024-02-20,MANDSAUR
0.442796907,0.215084271,0.08189209,-17.86053479,-10.63297515,KARADIYA,S_4,2024-02-20,MANDSAUR
0.367696546,0.244083346,0.115027801,-18.23109829,-10.84246944,CHANDRAPURA,S_4,2024-02-20,MANDSAUR
0.449613921,0.241213902,0.091951752,-17.66609342,-10.60103428,KARADIYA,S_4,2024-02-20,MANDSAUR
0.387765633,0.19813064,0.080243103,-19.03169246,-11.62725029,RANAYARA,S_4,2024-02-20,MANDSAUR
0.416615242,0.212711844,0.086942671,-17.88314961,-10.68011387,MUNDLA,S_4,2024-02-20,MANDSAUR
0.394435062,0.210160092,0.090728415,-18.12780383,-10.83353739,RUPAREL,S_4,2024-02-20,MANDSAUR
0.413274226,0.206929648,0.08619207,-17.98633077,-10.88716419,GOPALPURA,S_4,2024-02-20,MANDSAUR
0.333015752,0.20009213,0.099651214,-18.72034165,-10.93412955,MANPURA,S_4,2024-02-20,MANDSAUR
0.363633289,0.186175508,0.086367832,-18.42992556,-10.82112114,BANSKHEDI,S_4,2024-02-20,MANDSAUR
0.409053221,0.192997436,0.07954988,-18.29587109,-10.75601526,CHHAYAN,S_4,2024-02-20,MANDSAUR
0.408778277,0.195869913,0.081171635,-18.87790289,-11.38802634,TAKARDA,S_4,2024-02-20,MANDSAUR
0.415180838,0.190722368,0.077973341,-18.51483166,-11.23436785,DHAMNAR,S_4,2024-02-20,MANDSAUR
0.396044122,0.196810461,0.085057798,-18.74519303,-11.29423788,JHAWAL,S_4,2024-02-20,MANDSAUR
0.427761375,0.197918681,0.079148837,-18.31980519,-11.1534896,BADWAN,S_4,2024-02-20,MANDSAUR
0.427827603,0.210704313,0.084319163,-18.24325225,-11.20756324,JHIRKAN,S_4,2024-02-20,MANDSAUR
0.431295182,0.202435956,0.08002662,-18.42208675,-11.32710133,JOGIKHEDA,S_4,2024-02-20,
0.398007262,0.189955555,0.081358555,-18.63636192,-11.43448004,GULIYANA,S_4,2024-02-20,MANDSAUR
0.371898474,0.19714968,0.091054031,-18.71591758,-11.35312105,KHEDA DHAMNAR,S_4,2024-02-20,MANDSAUR
0.41923196,0.194708643,0.079230276,-18.39068511,-11.26147125,CHHAYAN,S_4,2024-02-20,MANDSAUR
0.395901081,0.192359814,0.082626396,-18.1318048,-10.99274362,LADUSA,S_4,2024-02-20,MANDSAUR
0.379829955,0.196590291,0.088277571,-18.25636455,-10.96910918,BAGYA,S_4,2024-02-20,MANDSAUR
0.391077152,0.192569133,0.083641195,-18.29407187,-11.18228429,SONGARI,S_4,2024-02-20,MANDSAUR
0.385684887,0.203598723,0.090259819,-18.64334437,-11.24776454,ISHAKPUR,S_4,2024-02-20,MANDSAUR
0.410806878,0.202770741,0.08364208,-18.38355544,-11.10489671,LASUDI,S_4,2024-02-20,MANDSAUR
0.383073635,0.189903696,0.084317277,-18.5161648,-11.2764415,MORKHEDA,S_4,2024-02-20,MANDSAUR
0.417266069,0.20472292,0.08381071,-18.48400828,-11.2414666,MUNDLA,S_4,2024-02-20,MANDSAUR
0.4393026,0.215388745,0.083479174,-18.3117169,-11.324732,MARUKHEDI,S_4,2024-02-20,MANDSAUR
0.403465615,0.200373706,0.084518129,-18.6445154,-11.18937285,TUMDAWADA,S_4,2024-02-20,MANDSAUR
0.426650799,0.204791384,0.082128858,-18.17794975,-11.16455016,BHATREWAS,S_4,2024-02-20,MANDSAUR
0.398245895,0.197576603,0.084507665,-18.81019932,-11.31169486,JHAKARDA,S_4,2024-02-20,MANDSAUR
0.398847333,0.203115469,0.086895541,-18.6596336,-11.48024068,GUDIYANA,S_4,2024-02-20,MANDSAUR
0.393356367,0.22698494,0.095503093,-18.55013295,-11.47986313,PITHAKHEDI NAHARGARH,S_4,2024-02-20,MANDSAUR
0.322220138,0.215121197,0.111037323,-19.21469736,-11.59593991,KOLWA,S_4,2024-02-20,MANDSAUR
0.332984314,0.214357336,0.107727251,-19.00189277,-11.50123095,UDPURA,S_4,2024-02-20,MANDSAUR
0.360685341,0.210468534,0.099341495,-18.83969315,-11.2351709,DHIKOLA,S_4,2024-02-20,MANDSAUR
0.379272254,0.224887462,0.101881212,-18.52048064,-11.37368178,DAMDAM,S_4,2024-02-20,MANDSAUR
0.381115912,0.213034327,0.0964962,-18.57275004,-11.50511979,PANPUR,S_4,2024-02-20,MANDSAUR
0.416443637,0.216474242,0.087840156,-18.47043668,-11.18674384,KHAJURI BADAYALA,S_4,2024-02-20,MANDSAUR
0.39632514,0.21130061,0.088910037,-18.68628126,-11.40277723,ACHERA,S_4,2024-02-20,MANDSAUR
0.43176297,0.207692997,0.082373585,-18.20085993,-10.89134853,BUCHAKHEDI,S_4,2024-02-20,MANDSAUR
0.427182785,0.223151936,0.089717439,-18.67582809,-11.31071634,DILAWARA,S_4,2024-02-20,MANDSAUR
0.387463702,0.236041328,0.102244622,-18.46692294,-11.45218409,MALYAKHEDI,S_4,2024-02-20,MANDSAUR
0.405043681,0.233333215,0.09885832,-18.63760181,-11.3224443,JAMALPURA,S_4,2024-02-20,MANDSAUR
0.393985474,0.237812102,0.102956346,-18.54985235,-11.34931542,GALYAKHEDI,S_4,2024-02-20,MANDSAUR
0.397772434,0.213259629,0.091949963,-19.3331028,-11.56029001,RINDWAN,S_4,2024-02-20,MANDSAUR
0.461706011,0.220452625,0.079641451,-18.59680595,-11.18016367,KAROLI,S_4,2024-02-20,MANDSAUR
0.326303685,0.191372091,0.097607979,-19.10977246,-11.37055327,RATHANA,S_4,2024-02-20,MANDSAUR
0.457533466,0.217998565,0.080418803,-18.13098725,-11.06271798,NAWANKHEDI,S_4,2024-02-20,
0.42663786,0.214631382,0.085835157,-18.39343179,-11.41166476,GARIYAKHEDA,S_4,2024-02-20,MANDSAUR
0.314695285,0.196063825,0.103464747,-19.02946004,-11.43019497,DIGAON KHURD,S_4,2024-02-20,MANDSAUR
0.361835054,0.196915991,0.093782046,-18.72453614,-11.25384503,GANDHIGRAM,S_4,2024-02-20,
0.376757085,0.202572183,0.09249243,-18.72161584,-11.32543703,SEMLI,S_4,2024-02-20,MANDSAUR
0.34516312,0.186871452,0.091099121,-18.96884771,-11.07340634,BILANTRI,S_4,2024-02-20,MANDSAUR
0.366822817,0.1952559,0.089863944,-18.81335716,-11.21320139,BHATANA,S_4,2024-02-20,MANDSAUR
0.42457906,0.204741304,0.081721362,-18.61539065,-11.34845964,TISAI,S_4,2024-02-20,MANDSAUR
0.398270357,0.203442995,0.087041739,-18.40806819,-11.18874913,NETAWALI,S_4,2024-02-20,MANDSAUR
0.322986019,0.178052539,0.090173218,-19.04596417,-11.35456288,PALWAI,S_4,2024-02-20,MANDSAUR
0.362901189,0.184558657,0.086105718,-18.90745132,-11.36935942,BANSAKHEDI,S_4,2024-02-20,MANDSAUR
0.370438596,0.189097524,0.08634179,-18.64287337,-11.01189532,CHIRMOLIYA,S_4,2024-02-20,MANDSAUR
0.370643525,0.190607664,0.087154575,-18.62535944,-11.19412423,PALDI,S_4,2024-02-20,MANDSAUR
0.424607406,0.216880867,0.088057062,-17.9307732,-10.77305236,GHATAWADA,S_4,2024-02-20,MANDSAUR
0.329755864,0.183340152,0.091765798,-18.78487552,-10.93080514,KAMALPURA,S_4,2024-02-20,MANDSAUR
0.411649766,0.197306587,0.082017738,-18.41224082,-11.2639086,KACHNARA,S_4,2024-02-20,MANDSAUR
0.378905442,0.197874667,0.088620738,-18.81383231,-11.01708868,HANUMANTI,S_4,2024-02-20,MANDSAUR
0.441767501,0.181621077,0.069111994,-18.56955407,-11.2144838,GYANPURA,S_4,2024-02-20,MANDSAUR
0.444598196,0.188613928,0.071332116,-18.50103005,-11.17373673,MANGROLA,S_4,2024-02-20,MANDSAUR
0.352168726,0.197840873,0.095152187,-18.58208889,-10.97318191,BANIKHEDI,S_4,2024-02-20,MANDSAUR
0.398135565,0.208160633,0.089031374,-18.72629028,-11.33317152,NIMBAKHEDI,S_4,2024-02-20,
0.368794239,0.192625343,0.088319231,-18.77976735,-11.4343978,LALAKHEDA,S_4,2024-02-20,
0.39131455,0.186833588,0.081575482,-18.63967327,-11.27370201,TAJKHEDI,S_4,2024-02-20,MANDSAUR
0.44425058,0.224878439,0.086707737,-18.2204915,-11.08682208,PIPALKHEDI,S_4,2024-02-20,MANDSAUR
0.456067893,0.198909986,0.073985571,-18.22801388,-10.97485962,DORANA,S_4,2024-02-20,MANDSAUR
0.392036516,0.195490737,0.08473904,-17.97433739,-10.79278542,FATEHGARH,S_4,2024-02-20,
0.435180642,0.202787902,0.079376417,-18.14579661,-10.95640244,TOLKHEDI,S_4,2024-02-20,MANDSAUR
0.415511781,0.197035583,0.080926796,-18.76656966,-11.22575217,BARKHEDI,S_4,2024-02-20,RATLAM
0.402435661,0.194640428,0.077887096,-18.6266181,-11.46696948,SAKARIYA,S_4,2024-02-20,MANDSAUR
0.434900995,0.215285797,0.084431472,-18.10002873,-11.01522892,NAIKHEDI,S_4,2024-02-20,MANDSAUR
0.444661945,0.226989383,0.087556585,-17.87519812,-10.86801027,KHOTI,S_4,2024-02-20,MANDSAUR
0.372071645,0.21293022,0.096617467,-18.25481982,-10.70755718,EKALGARH,S_4,2024-02-20,MANDSAUR
0.415087945,0.239159214,0.097600447,-18.02451605,-10.79732775,BHAGOR,S_4,2024-02-20,MANDSAUR
0.368810271,0.23017949,0.104431824,-18.47348914,-11.03167433,BHARATPURA,S_4,2024-02-20,MANDSAUR
0.407469828,0.231128549,0.097651263,-18.31119186,-10.80992523,KUNDLA,S_4,2024-02-20,MANDSAUR
0.427043495,0.189147259,0.074865505,-18.55340997,-10.96596068,MUNDLA,S_4,2024-02-20,MANDSAUR
0.360842403,0.198432175,0.094949139,-18.65751059,-10.85611997,SARAGSEDRA,S_4,2024-02-20,
0.367698756,0.182621189,0.082702793,-18.30915569,-10.77248739,SHERGARH,S_4,2024-02-20,MANDSAUR
0.397441741,0.214115278,0.093161131,-18.45273183,-10.87445909,SATAKHEDI,S_4,2024-02-20,MANDSAUR
0.402426637,0.21964527,0.094575813,-18.31195079,-10.87423723,RALAYATA,S_4,2024-02-20,MANDSAUR
0.3733312,0.189949785,0.087475676,-18.97035571,-11.21529719,RAMGARH,S_4,2024-02-20,MANDSAUR
0.399302173,0.200836914,0.086190943,-18.12124105,-10.70779924,ISHAKPUR,S_4,2024-02-20,MANDSAUR
0.350746067,0.201893342,0.097318209,-18.57175584,-10.74277026,SEDRAMATA,S_4,2024-02-20,
0.290084704,0.204018586,0.112880068,-19.04164419,-10.93185643,BHUWANGARH,S_4,2024-02-20,MANDSAUR
0.365461356,0.228768948,0.108008571,-18.22884541,-10.69327445,MANPURA,S_4,2024-02-20,MANDSAUR
0.375518023,0.218877057,0.100235181,-18.34627974,-10.71767337,SAGOR,S_4,2024-02-20,MANDSAUR
0.34172048,0.221087053,0.109635084,-18.77126344,-10.90404552,SARASPURA,S_4,2024-02-20,MANDSAUR
0.365138418,0.234106408,0.109716116,-18.85012875,-11.09050245,KARANKHEDI,S_4,2024-02-20,MANDSAUR
0.399629747,0.229329873,0.099065452,-17.96896046,-10.53206806,MAMATKHEDA,S_4,2024-02-20,MANDSAUR
0.383106717,0.202349786,0.089419101,-18.15576896,-10.7308359,GOPALPURA,S_4,2024-02-20,MANDSAUR
0.335315253,0.204304385,0.094790487,-19.63426929,-12.3647478,KAMMAKHEDI,S_4,2024-02-20,MANDSAUR
0.348875937,0.190836657,0.092632271,-18.80825606,-11.12429365,HANDI,S_4,2024-02-20,MANDSAUR
0.353608812,0.190342378,0.090386928,-18.86668371,-11.10036759,SURKHEDA,S_4,2024-02-20,MANDSAUR
0.371740184,0.217777504,0.098432434,-18.24899269,-10.59598298,RAHIMGARH,S_4,2024-02-20,MANDSAUR
0.389084936,0.195699162,0.085571008,-18.82111665,-11.2100785,BELARI,S_4,2024-02-20,MANDSAUR
0.413208539,0.211842752,0.087848731,-18.40297162,-10.98934249,BELARA,S_4,2024-02-20,MANDSAUR
0.43733098,0.185055698,0.069938369,-18.81480204,-11.38461067,KARANPURA,S_4,2024-02-20,MANDSAUR
0.39045482,0.19161449,0.083155874,-18.7516442,-11.12009496,KHERKHEDA,S_4,2024-02-20,MANDSAUR
0.4182478,0.201863832,0.082760333,-18.30166087,-10.89018115,KHEDA,S_4,2024-02-20,MANDSAUR
0.388289623,0.203193838,0.089484423,-18.9048781,-11.18194406,MAUKHEDA,S_4,2024-02-20,MANDSAUR
0.377024975,0.197581362,0.089381019,-19.14026122,-11.37950315,DALKHEDI,S_4,2024-02-20,MANDSAUR
0.39062298,0.207179022,0.090325523,-18.90925629,-11.16785451,SEMALKHEDA,S_4,2024-02-20,MANDSAUR
0.353581566,0.174308059,0.08267381,-19.02866659,-11.20276539,RAMAKHEDI,S_4,2024-02-20,MANDSAUR
0.315728938,0.184433949,0.09542687,-19.3509966,-11.72653309,DHARAKHEDI,S_4,2024-02-20,MANDSAUR
0.38003617,0.218036267,0.099131022,-18.69267848,-11.17934284,MORKHEDA,S_4,2024-02-20,MANDSAUR
0.37497579,0.193436164,0.086790971,-18.87151783,-11.15018882,DAMMAKHEDI,S_4,2024-02-20,MANDSAUR
0.304576979,0.216052307,0.105674196,-19.85608558,-11.79396933,KHATRUKHEDI,S_4,2024-02-20,MANDSAUR
0.385002182,0.203687831,0.088499213,-17.18458659,-10.26933145,JETPURA,S_4,2024-02-20,MANDSAUR
0.401332463,0.204997334,0.087667913,-18.54347563,-10.85765438,DALAWADA,S_4,2024-02-20,MANDSAUR
0.396092382,0.212834328,0.093642294,-18.49319297,-11.1142621,MUWALA,S_4,2024-02-20,MANDSAUR
0.425537975,0.202710013,0.081405929,-18.51934719,-10.97095951,RAJNAGAR,S_4,2024-02-20,MANDSAUR
0.386167631,0.209419711,0.092410096,-18.3848105,-10.98475279,BHARPUR,S_4,2024-02-20,MANDSAUR
0.418628355,0.214011593,0.087700641,-18.3110268,-10.84830553,BORKHEDI,S_4,2024-02-20,MANDSAUR
0.420575538,0.215806627,0.087456561,-18.05632352,-10.61582162,DHODHAR,S_4,2024-02-20,MANDSAUR
0.382037399,0.196466617,0.079157866,-18.89239336,-11.50786521,BANGLI,S_4,2024-02-20,MANDSAUR
0.33929769,0.228954947,0.113475063,-18.65887588,-10.94613343,DHANWADA,S_4,2024-02-20,MANDSAUR
0.339919028,0.194236352,0.096353645,-18.5660883,-10.682292,PRATAPPURA,S_4,2024-02-20,MANDSAUR
0.29422683,0.196111378,0.108560777,-19.5609414,-11.44039098,HANSPURA,S_4,2024-02-20,MANDSAUR
0.408080267,0.209317825,0.087951996,-18.72738752,-11.2142122,HANUMANTIYA,S_4,2024-02-20,MANDSAUR
0.413000104,0.197129892,0.080887677,-18.38685085,-10.82837953,GORDHANPURA,S_4,2024-02-20,MANDSAUR
0.386805786,0.19884374,0.088546995,-18.4556694,-10.84254079,KANAHEDA,S_4,2024-02-20,MANDSAUR
0.419093828,0.194966102,0.079551115,-18.42920518,-11.00199797,JAGDI,S_4,2024-02-20,MANDSAUR
0.421106964,0.192109865,0.077490809,-18.32008378,-10.75803876,NATHUKHEDI,S_4,2024-02-20,MANDSAUR
0.395875534,0.203370074,0.087743748,-18.33930327,-10.73163717,TARNOD,S_4,2024-02-20,MANDSAUR
0.413194619,0.214207982,0.089509537,-18.52503307,-11.18970894,SEMLI,S_4,2024-02-20,MANDSAUR
0.351813326,0.196719051,0.094630963,-18.71316343,-10.92419068,GHASOI,S_4,2024-02-20,MANDSAUR
0.361896321,0.203859725,0.096458499,-18.86032591,-11.10802599,DHAKADKHEDI,S_4,2024-02-20,MANDSAUR
0.346510336,0.204729172,0.098280299,-18.9800568,-11.28898905,GELANA,S_4,2024-02-20,MANDSAUR
0.409934025,0.207717422,0.086667468,-18.31100374,-10.6784323,LAKHWA,S_4,2024-02-20,MANDSAUR
0.392963579,0.189853396,0.083403412,-18.11114739,-10.47818018,DHANKHEDI,S_4,2024-02-20,MANDSAUR
0.391624423,0.196976593,0.086207273,-18.07835285,-10.61172363,DHABLAMAHESH,S_4,2024-02-20,
0.450161592,0.193057677,0.071685725,-17.9701946,-10.55956108,RUPAREL,S_4,2024-02-20,MANDSAUR
0.273872345,0.200615004,0.106707118,-19.85809286,-11.94799048,BASAI,S_4,2024-02-20,MANDSAUR
0.325137264,0.209321758,0.105948484,-19.03957336,-11.03836137,HARIPURA,S_4,2024-02-20,MANDSAUR
0.389597395,0.205689458,0.090501945,-18.68936869,-11.17108875,SINDPAN,S_4,2024-02-20,MANDSAUR
0.330322059,0.24891479,0.132267374,-18.39843908,-10.95840973,MULTANPURA,S_4,2024-02-20,
0.416696923,0.213758115,0.089031321,-17.67660088,-10.72754813,LALGHATI,S_4,2024-02-20,MANDSAUR
0.420406935,0.20801688,0.084453782,-18.10022663,-10.89731518,BOLKHEDA,S_4,2024-02-20,MANDSAUR
0.443603719,0.226659122,0.08643491,-18.00854798,-11.01878183,CHANGLI,S_4,2024-02-20,MANDSAUR
0.445360569,0.247514503,0.093302414,-18.11873231,-11.29342032,ITAYALI,S_4,2024-02-20,MANDSAUR
0.430542415,0.215977137,0.085227165,-17.84210985,-10.84786071,BOHRAKHEDI,S_4,2024-02-20,MANDSAUR
0.41079457,0.219035065,0.090931854,-17.95251399,-11.03881733,MOHAMMADPURA,S_4,2024-02-20,
0.402323345,0.193640639,0.082559613,-18.30269166,-11.00592244,BAJKHEDI,S_4,2024-02-20,MANDSAUR
0.41177285,0.19675527,0.081386612,-18.17038722,-11.16032413,SETKHEDI,S_4,2024-02-20,MANDSAUR
0.426381792,0.209058633,0.083327233,-17.96707544,-11.0981215,RASULPUR,S_4,2024-02-20,BARABANKI
0.420690023,0.199295939,0.081041703,-18.02462959,-10.8887061,DHAKADKHEDI,S_4,2024-02-20,MANDSAUR
0.425319938,0.191239985,0.075962673,-18.55824249,-11.39557021,KAYAMKHEDA,S_4,2024-02-20,
0.410586049,0.207738879,0.087649786,-17.79605261,-10.63650412,KHILCHIPURA,S_4,2024-02-20,MANDSAUR
0.405713987,0.19797717,0.083229071,-18.57878184,-11.08939887,RAJAKHEDI,S_4,2024-02-20,MANDSAUR
0.388927033,0.238326625,0.10869442,-18.61672017,-11.20811927,RALAYATA,S_4,2024-02-20,MANDSAUR
0.374185946,0.188310621,0.080975652,-18.41449112,-11.09232005,KHEDI,S_4,2024-02-20,RATLAM
0.433371519,0.214971811,0.082261207,-18.55524559,-11.48716649,JHALARA,S_4,2024-02-20,MANDSAUR
0.399192751,0.237432961,0.098029557,-18.60823782,-11.69521783,ABAKHEDI,S_4,2024-02-20,MANDSAUR
0.416210874,0.217204056,0.088684237,-18.14594803,-11.02220068,NAHARGARH,S_4,2024-02-20,MANDSAUR
0.3591046,0.19303336,0.091245182,-18.95551307,-11.39004134,KHANUKHEDA,S_4,2024-02-20,MANDSAUR
0.397208364,0.206720869,0.090734914,-18.71353529,-11.08045624,KUNTAKHEDI,S_4,2024-02-20,MANDSAUR
0.388530545,0.197568467,0.084798436,-18.67504953,-11.01837093,KHETAKHEDA,S_4,2024-02-20,MANDSAUR
0.43097804,0.200843829,0.079384361,-18.69300535,-11.16223359,BANKLI,S_4,2024-02-20,MANDSAUR
0.434801893,0.202450809,0.079294885,-18.23877497,-10.85193226,BARUKHEDA,S_4,2024-02-20,MANDSAUR
0.415621874,0.209448623,0.087060424,-18.11371457,-10.67337014,RAMGARH,S_4,2024-02-20,MANDSAUR
0.392985198,0.20873736,0.084032336,-18.88338526,-11.67409251,PAYAKHEDI,S_4,2024-02-20,MANDSAUR
0.385617479,0.205545385,0.092792161,-18.90786954,-11.46554046,PANPUR,S_4,2024-02-20,MANDSAUR
0.384459997,0.193057889,0.08292732,-18.85083416,-11.28464969,KARADIYA,S_4,2024-02-20,MANDSAUR
0.342153374,0.186138587,0.085301194,-19.00709911,-11.45424853,BHATKHEDI,S_4,2024-02-20,MANDSAUR
0.422369485,0.204632851,0.082685168,-18.16090501,-10.72236027,BAJKHEDI,S_4,2024-02-20,MANDSAUR
0.416710426,0.202424578,0.082310478,-18.32192805,-10.8703402,MOTIPURA,S_4,2024-02-20,MANDSAUR
0.445313591,0.222100093,0.084910393,-18.45435647,-11.27808382,SULTANIYA,S_4,2024-02-20,MANDSAUR
0.425239043,0.20975487,0.084073315,-18.38637206,-10.97495229,BETIKHEDI,S_4,2024-02-20,MANDSAUR
0.361255168,0.196492851,0.09222917,-19.14997627,-11.45851059,KACHNARI,S_4,2024-02-20,MANDSAUR
0.3570179,0.19448918,0.093174852,-18.6336857,-11.09089979,KACHNARA,S_4,2024-02-20,MANDSAUR
0.426545151,0.205057362,0.081575954,-18.54321526,-11.15972809,KELUKHEDI,S_4,2024-02-20,MANDSAUR
0.409231662,0.205975993,0.085529761,-18.47603465,-11.05805768,HALUKHEDI,S_4,2024-02-20,MANDSAUR
0.409721022,0.216901409,0.091640019,-18.46104534,-10.98964896,BHILYAKHEDI,S_4,2024-02-20,MANDSAUR
0.363675024,0.189671455,0.088225988,-18.92785111,-11.40621227,RISTHAL,S_4,2024-02-20,MANDSAUR
0.391304878,0.22449725,0.100413182,-18.94566438,-11.39535836,KAYAMPUR,S_4,2024-02-20,MANDSAUR
0.385767372,0.207433747,0.093069131,-19.18764254,-11.56273964,RAJAKHEDI,S_4,2024-02-20,MANDSAUR
0.350288174,0.215228715,0.104974124,-19.41950817,-11.73710795,NATARAM,S_4,2024-02-20,MANDSAUR
0.426998098,0.238446247,0.094263084,-18.86148997,-12.26057639,HARIYAKHEDA,S_4,2024-02-20,RATLAM
0.466869159,0.246695299,0.089506656,-18.75349825,-12.54146706,BARKHEDI,S_4,2024-02-20,RATLAM
0.469947292,0.244163921,0.088666912,-18.24132463,-12.05732597,PINGRALA,S_4,2024-02-20,RATLAM
0.390899368,0.233913107,0.101987929,-18.78382567,-12.067758,BHAT KHEDA,S_4,2024-02-20,RATLAM
0.505953306,0.257191365,0.084626072,-18.04119141,-12.39752965,SEMAL KHEDI,S_4,2024-02-20,RATLAM
